,Make,Model,Variant,Ex-Showroom_Price,Displacement,Kerb_Weight,Cylinders,Emission_Norm,Fuel_Tank_Capacity,Fuel_Type,Body_Type,Doors,ARAI_Certified_Mileage,Gears,Ground_Clearance,Power,Torque,Type,Odometer,Speedometer,Tachometer,Seating_Capacity,Start_/_Stop_Button,Audiosystem,Aux-in_Compatibility,Basic_Warranty,Bluetooth,12v_Power_Outlet,Boot-lid_Opener,Boot_Space,Child_Safety_Locks,Extended_Warranty,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Hill_Assist,Airbags,Number_of_Airbags,Parking_Assistance,Infotainment_Screen,Navigation_System,Third_Row_AC_Vents,Second_Row_AC_Vents,Engine_Type,Rain_Sensing_Wipers
1087,Mahindra,Bolero,Ex,815883.0,2523.0,1615.0,4.0,BS IV,60.0,Diesel,SUV,5.0,15.96,5,183.0,63PS@3200rpm,195Nm@1400-2200rpm,Manual,Digital,Digital,Digital,7.0,Not Applicable,Not on offer,Not Applicable,2 years without mileage limit,Not Applicable,Not Applicable,Manual,1702.0,Yes,2 Years Unlimited Kilometres,Internal,Digital,Manual,Not Applicable,Not Applicable,0.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not known,Not Applicable
1088,Mahindra,Bolero,Ex Non Ac,773678.0,2523.0,1615.0,4.0,BS IV,60.0,Diesel,SUV,5.0,15.96,5,183.0,63PS@3200rpm,195Nm@1400-2200rpm,Manual,Digital,Digital,Digital,7.0,Not Applicable,Not on offer,Not Applicable,2 years without mileage limit,Not Applicable,Not Applicable,Manual,1702.0,Yes,2 Years Unlimited Kilometres,Internal,Digital,Manual,Not Applicable,Not Applicable,0.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not known,Not Applicable
1089,Maruti Suzuki,Ciaz,1.3L Alpha Smart Hybrid,1102689.0,1248.0,1105.0,4.0,BS IV,43.0,Diesel,Sedan,4.0,28.09,5,170.0,89Bhp@4000RPM,200Nm@1750rpm,Manual,Digital,Analog,Analog,5.0,Yes,USB & Aux-in,Yes,2 years /40000 Kms ,Yes,Yes,"Internal, With Remote",510.0,Yes,"3rd/4th year/up to 80,000 Kms ","Internal, With Remote",Analog,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Not Applicable
1090,Maruti Suzuki,Ciaz,1.3L Sigma Smart Hybrid,919689.0,1248.0,1105.0,4.0,BS IV,43.0,Diesel,Sedan,4.0,28.09,5,170.0,89Bhp@4000RPM,200Nm@1750rpm,Manual,Digital,Analog,Analog,5.0,Not Applicable,CD Player with USB & Aux-in,Yes,2 years /40000 Kms ,Yes,2,"Internal, With Remote",510.0,Yes,"3rd/4th year/up to 80,000 Kms ",Internal,Analog,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors,Not Applicable,Not Applicable,Not Applicable,Yes,Not known,Not Applicable
1091,Maruti Suzuki,Ciaz,1.3L Delta Smart Hybrid,980689.0,1248.0,1105.0,4.0,BS IV,43.0,Diesel,Sedan,4.0,28.09,5,170.0,89Bhp@4000RPM,200Nm@1750rpm,Manual,Digital,Analog,Analog,5.0,Not Applicable,CD Player with USB & Aux-in,Yes,2 years /40000 Kms ,Yes,2,"Internal, With Remote",510.0,Yes,"3rd/4th year/up to 80,000 Kms ",Internal,Analog,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors,Not Applicable,Not Applicable,Not Applicable,Yes,Not known,Not Applicable
1092,Maruti Suzuki,Ciaz,1.3L Zeta Smart Hybrid,1062689.0,1248.0,1105.0,4.0,BS IV,43.0,Diesel,Sedan,4.0,28.09,5,170.0,89Bhp@4000RPM,200Nm@1750rpm,Manual,Digital,Analog,Analog,5.0,Yes,CD Player with USB & Aux-in,Yes,2 years /40000 Kms ,Yes,Yes,"Internal, With Remote",510.0,Yes,"3rd/4th year/up to 80,000 Kms ",Internal,Analog,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Yes,Not Applicable,Not Applicable,Yes,Not known,Not Applicable
1093,Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,819689.0,1462.0,1010.0,4.0,BS 6,43.0,Petrol,Sedan,4.0,21.56,5,170.0,103Bhp@6000rpm,138Nm@4400rpm,Manual,Digital,Analog,Analog,5.0,Not Applicable,CD Player with USB & Aux-in,Yes,2 years /40000 Kms ,Yes,2,"Internal, With Remote",510.0,Yes,"3rd/4th year/up to 80,000 Kms ",Internal,Analog,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors,Not Applicable,Not Applicable,Not Applicable,Yes,Not known,Not Applicable
1094,Maruti Suzuki,Ciaz,1.5L Delta Smart Hybrid,881689.0,1462.0,1010.0,4.0,BS 6,43.0,Petrol,Sedan,4.0,21.56,5,170.0,103Bhp@6000rpm,138Nm@4400rpm,Manual,Digital,Analog,Analog,5.0,Not Applicable,CD Player with USB & Aux-in,Yes,2 years /40000 Kms ,Yes,2,"Internal, With Remote",510.0,Yes,"3rd/4th year/up to 80,000 Kms ",Internal,Analog,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors,Not Applicable,Not Applicable,Not Applicable,Yes,Not known,Not Applicable
1095,Maruti Suzuki,Ciaz,1.5L Zeta Smart Hybrid,958689.0,1462.0,1010.0,4.0,BS 6,43.0,Petrol,Sedan,4.0,21.56,5,170.0,103Bhp@6000rpm,138Nm@4400rpm,Manual,Digital,Analog,Analog,5.0,Yes,CD Player with USB & Aux-in,Yes,2 years /40000 Kms ,Yes,Yes,"Internal, With Remote",510.0,Yes,"3rd/4th year/up to 80,000 Kms ",Internal,Analog,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Yes,Not Applicable,Not Applicable,Yes,Not known,Not Applicable
1096,Maruti Suzuki,Ciaz,1.5L Alpha Smart Hybrid,997689.0,1462.0,1010.0,4.0,BS 6,43.0,Petrol,Sedan,4.0,21.56,5,170.0,103Bhp@6000rpm,138Nm@4400rpm,Manual,Digital,Analog,Analog,5.0,Yes,USB & Aux-in,Yes,2 years /40000 Kms ,Yes,Yes,"Internal, With Remote",510.0,Yes,"3rd/4th year/up to 80,000 Kms ","Internal, With Remote",Analog,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Not Applicable
1097,Maruti Suzuki,Ciaz,1.5L Delta At Smart Hybrid,980689.0,1462.0,1010.0,4.0,BS 6,43.0,Petrol,Sedan,4.0,20.28,4,170.0,103Bhp@6000rpm,138Nm@4400rpm,Automatic,Digital,Analog,Analog,5.0,Not Applicable,CD Player with USB & Aux-in,Yes,2 years /40000 Kms ,Yes,2,"Internal, With Remote",510.0,Yes,"3rd/4th year/up to 80,000 Kms ",Internal,Analog,Manual,Yes,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors,Not Applicable,Not Applicable,Not Applicable,Yes,Not known,Not Applicable
1098,Maruti Suzuki,Ciaz,1.5L Zeta At Smart Hybrid,1058688.0,1462.0,1010.0,4.0,BS 6,43.0,Petrol,Sedan,4.0,20.28,4,170.0,103Bhp@6000rpm,138Nm@4400rpm,Automatic,Digital,Analog,Analog,5.0,Yes,CD Player with USB & Aux-in,Yes,2 years /40000 Kms ,Yes,Yes,"Internal, With Remote",510.0,Yes,"3rd/4th year/up to 80,000 Kms ",Internal,Analog,Manual,Yes,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Yes,Not Applicable,Not Applicable,Yes,Not known,Not Applicable
1099,Maruti Suzuki,Ciaz,1.5L Alpha At Smart Hybrid,1098689.0,1462.0,1010.0,4.0,BS 6,43.0,Petrol,Sedan,4.0,20.28,4,170.0,103Bhp@6000rpm,138Nm@4400rpm,Automatic,Digital,Analog,Analog,5.0,Yes,USB & Aux-in,Yes,2 years /40000 Kms ,Yes,Yes,"Internal, With Remote",510.0,Yes,"3rd/4th year/up to 80,000 Kms ","Internal, With Remote",Analog,Manual,Yes,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Not Applicable
1100,Maruti Suzuki,Ciaz,1.5L Alpha,1138189.0,1498.0,1105.0,4.0,BS IV,43.0,Diesel,Sedan,4.0,26.82,6,170.0,94Bhp@4000RPM,225Nm@1500-2250rpm,Manual,Digital,Analog,Analog,5.0,Yes,USB & Aux-in,Yes,2 years /40000 Kms ,Yes,Yes,"Internal, With Remote",510.0,Yes,"3rd/4th year/up to 80,000 Kms ","Internal, With Remote",Analog,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Not Applicable
1101,Maruti Suzuki,Ciaz,1.5L Delta,997689.0,1498.0,1105.0,4.0,BS IV,43.0,Diesel,Sedan,4.0,26.32,6,170.0,94Bhp@4000RPM,225Nm@1500-2250rpm,Manual,Digital,Analog,Analog,5.0,Not Applicable,CD Player with USB & Aux-in,Yes,2 years /40000 Kms ,Yes,2,"Internal, With Remote",510.0,Yes,"3rd/4th year/up to 80,000 Kms ",Internal,Analog,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors,Not Applicable,Not Applicable,Not Applicable,Yes,Not known,Not Applicable
1102,Maruti Suzuki,Ciaz,1.5L Zeta,1109189.0,1498.0,1105.0,4.0,BS IV,43.0,Diesel,Sedan,4.0,26.32,6,170.0,94Bhp@4000RPM,225Nm@1500-2250rpm,Manual,Digital,Analog,Analog,5.0,Yes,CD Player with USB & Aux-in,Yes,2 years /40000 Kms ,Yes,Yes,"Internal, With Remote",510.0,Yes,"3rd/4th year/up to 80,000 Kms ",Internal,Analog,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Yes,Not Applicable,Not Applicable,Yes,Not known,Not Applicable
1103,Skoda,Rapid,1.6 Mpi Ambition,998599.0,1598.0,1137.0,4.0,BS IV,55.0,Petrol,Sedan,4.0,15.41,5,163.0,105PS@5250rpm,153Nm@3750-3800rpm,Manual,Digital,Analog,Analog,5.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,Yes,"Internal, With Remote",460.0,Yes,2 years /100000 Kms ,Internal,Digital,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors,Not Applicable,Not Applicable,Not Applicable,Yes,Not known,Not Applicable
1104,Skoda,Rapid,1.5 Tdi Cr Active,1006139.0,1498.0,1210.0,4.0,BS IV,55.0,Diesel,Sedan,4.0,21.13,5,163.0,110PS@4000rpm,250Nm@1500-2500rpm,Manual,Digital,Analog,Analog,5.0,Not Applicable,Not on offer,Not Applicable,3 years without mileage limit,Not Applicable,Yes,"Internal, With Remote",460.0,Yes,2 years /100000 Kms ,Internal,Digital,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Yes,Not Applicable,Not Applicable,Not Applicable,Yes,Not known,Not Applicable
1105,Skoda,Rapid,1.6 Mpi Active,881916.0,1598.0,1137.0,4.0,BS IV,55.0,Petrol,Sedan,4.0,15.41,5,163.0,105PS@5250rpm,153Nm@3750-3800rpm,Manual,Digital,Analog,Analog,5.0,Not Applicable,Not on offer,Not Applicable,3 years without mileage limit,Not Applicable,Yes,"Internal, With Remote",460.0,Yes,2 years /100000 Kms ,Internal,Digital,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Yes,Not Applicable,Not Applicable,Not Applicable,Yes,Not known,Not Applicable
1106,Skoda,Rapid,1.5 Tdi Cr Ambition,1129599.0,1498.0,1210.0,4.0,BS IV,55.0,Diesel,Sedan,4.0,21.13,5,163.0,110PS@4000rpm,250Nm@1500-2500rpm,Manual,Digital,Analog,Analog,5.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,Yes,"Internal, With Remote",460.0,Yes,2 years /100000 Kms ,Internal,Digital,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors,Not Applicable,Not Applicable,Not Applicable,Yes,Not known,Not Applicable
1107,Skoda,Rapid,1.5 Tdi Cr Ambition At,1249599.0,1498.0,1228.0,4.0,BS IV,55.0,Diesel,Sedan,4.0,21.72,7,163.0,110PS@4000rpm,250Nm@1500-2500rpm,Automatic,Digital,Analog,Analog,5.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,Yes,"Internal, With Remote",460.0,Yes,2 years /100000 Kms ,Internal,Digital,Manual,Yes,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors,Not Applicable,Not Applicable,Not Applicable,Yes,Not known,Not Applicable
1108,Skoda,Rapid,1.6 Mpi Style At,1243599.0,1598.0,1187.0,4.0,BS IV,55.0,Petrol,Sedan,4.0,14.84,7,163.0,105PS@5250rpm,153Nm@3750-3800rpm,Automatic,Digital,Analog,Analog,5.0,Not Applicable,Not on offer,Yes,3 years without mileage limit,Yes,Yes,"Internal, With Remote",460.0,Yes,2 years /100000 Kms ,Internal,Digital,Manual,Yes,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors,Yes,Not Applicable,Not Applicable,Yes,Not known,Yes
1109,Skoda,Rapid,1.5 Tdi Cr Style At,1399599.0,1498.0,1228.0,4.0,BS IV,55.0,Diesel,Sedan,4.0,21.72,5,163.0,110PS@4000rpm,250Nm@1500-2500rpm,Automatic,Digital,Analog,Analog,5.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,Yes,"Internal, With Remote",460.0,Yes,2 years /100000 Kms ,Internal,Digital,Manual,Yes,"Driver frontal airbag, Front passenger frontal airbag",2.0,Not Applicable,Yes,Not Applicable,Not Applicable,Yes,Not known,Yes
1110,Skoda,Rapid,1.5 Tdi Cr Style,1273599.0,1498.0,1210.0,4.0,BS IV,55.0,Diesel,Sedan,4.0,21.13,5,163.0,110PS@4000rpm,250Nm@1500-2500rpm,Manual,Digital,Analog,Analog,5.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,Yes,"Internal, With Remote",460.0,Yes,2 years /100000 Kms ,Internal,Digital,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors,Yes,Not Applicable,Not Applicable,Yes,Not known,Yes
1111,Skoda,Rapid,1.6 Mpi Style,1115599.0,1598.0,1137.0,4.0,BS IV,55.0,Petrol,Sedan,4.0,15.41,5,163.0,105PS@5250rpm,153Nm@3750-3800rpm,Manual,Digital,Analog,Analog,5.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,Yes,"Internal, With Remote",460.0,Yes,2 years /100000 Kms ,Internal,Digital,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors,Yes,Not Applicable,Not Applicable,Yes,Not known,Yes
1112,Skoda,Rapid,1.6 Mpi Ambition At,999599.0,1598.0,1187.0,4.0,BS IV,55.0,Petrol,Sedan,4.0,14.84,5,163.0,105PS@5250rpm,153Nm@3750-3800rpm,Automatic,Digital,Analog,Analog,5.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,Yes,"Internal, With Remote",460.0,Yes,2 years /100000 Kms ,Internal,Digital,Manual,Yes,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors,Not Applicable,Not Applicable,Not Applicable,Yes,Not known,Not Applicable
1113,Skoda,Rapid,Onyx Mt Petrol,975599.0,1598.0,1137.0,4.0,BS IV,55.0,Petrol,Sedan,4.0,15.41,5,163.0,105PS@5250rpm,153Nm@3750-3800rpm,Manual,Digital,Analog,Analog,5.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,Yes,"Internal, With Remote",460.0,Yes,2 years /100000 Kms ,Internal,Digital,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Yes,Not Applicable,Not Applicable,Yes,Not known,Yes
1114,Skoda,Rapid,Onyx At Petrol,1099599.0,1598.0,1187.0,4.0,BS IV,55.0,Petrol,Sedan,4.0,14.84,7,163.0,105PS@5250rpm,153Nm@3750-3800rpm,Automatic,Digital,Analog,Analog,5.0,Not Applicable,Not on offer,Yes,3 years without mileage limit,Yes,Yes,"Internal, With Remote",460.0,Yes,2 years /100000 Kms ,Internal,Digital,Manual,Yes,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Yes,Not Applicable,Not Applicable,Yes,Not known,Yes
1115,Skoda,Rapid,Onyx Mt Diesel,1158599.0,1498.0,1210.0,4.0,BS IV,55.0,Diesel,Sedan,4.0,21.13,5,163.0,110PS@4000rpm,250Nm@1500-2500rpm,Manual,Digital,Analog,Analog,5.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,Yes,"Internal, With Remote",460.0,Yes,2 years /100000 Kms ,Internal,Digital,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Yes,Not Applicable,Not Applicable,Yes,Not known,Yes
1116,Skoda,Rapid,Onyx At Diesel,1273599.0,1498.0,1228.0,4.0,BS IV,55.0,Diesel,Sedan,4.0,21.72,5,163.0,110PS@4000rpm,250Nm@1500-2500rpm,Automatic,Digital,Analog,Analog,5.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,Yes,"Internal, With Remote",460.0,Yes,2 years /100000 Kms ,Internal,Digital,Manual,Yes,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Yes,Not Applicable,Not Applicable,Yes,Not known,Yes
1117,Fiat,Abarth Punto,1.4 T-Jet,980970.0,1368.0,1228.0,4.0,BS IV,55.0,Petrol,Hatchback,5.0,16.3,5,155.0,145PS@5500rpm,212Nm@2000-4000rpm,Manual,Digital,Analog,Analog,5.0,Not Applicable,CD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,Yes,"Internal, With Remote",460.0,Yes,2 years /100000 Kms ,Internal,Analog,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,Not known,Not Applicable
1118,Hyundai,Creta,1.4 Crdi E Plus,999990.0,1396.0,1228.0,4.0,BS IV,55.0,Diesel,SUV,5.0,21.38,6,190.0,90PS@4000rpm,220Nm@1500-2750rpm,Manual,Digital,Analog,Analog,5.0,Not Applicable,CD Player with USB & Aux-in,Yes,3 years without mileage limit,Not Applicable,Yes,"Internal, With Remote",475.0,Yes,2 years /100000 Kms ,Internal,Digital,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors,Not Applicable,Not Applicable,Not Applicable,Yes,Not known,Not Applicable
1119,Hyundai,Creta,1.6 Vtvt E Plus,999990.0,1591.0,1228.0,4.0,BS IV,55.0,Petrol,SUV,5.0,15.29,6,190.0,123PS@6400rpm,151Nm@4850rpm,Manual,Digital,Analog,Analog,5.0,Not Applicable,CD Player with USB & Aux-in,Yes,3 years without mileage limit,Not Applicable,Yes,"Internal, With Remote",475.0,Yes,2 years /100000 Kms ,Internal,Digital,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors,Not Applicable,Not Applicable,Not Applicable,Yes,Not known,Not Applicable
1120,Hyundai,Creta,1.6 Vtvt Sx,1232534.0,1591.0,1180.0,4.0,BS IV,55.0,Petrol,SUV,5.0,15.29,6,190.0,123PS@6400rpm,151Nm@4850rpm,Manual,Digital,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,2,"Internal, With Remote",475.0,Yes,2 years /100000 Kms ,"Internal, With Remote",Digital,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Not Applicable
1121,Hyundai,Creta,1.6 Vtvt Sx (O),1394437.0,1591.0,1180.0,4.0,BS IV,55.0,Petrol,SUV,5.0,15.29,6,190.0,123PS@6400rpm,151Nm@4850rpm,Manual,Digital,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,2,"Internal, With Remote",475.0,Yes,2 years /100000 Kms ,"Internal, With Remote",Digital,Manual,Yes,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",6.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Not Applicable
1122,Hyundai,Creta,1.6 Vtvt Sx At,1377363.0,1591.0,1180.0,4.0,BS IV,55.0,Petrol,SUV,5.0,15.29,6,190.0,123PS@6400rpm,151Nm@4850rpm,Automatic,Digital,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,2,"Internal, With Remote",475.0,Yes,2 years /100000 Kms ,"Internal, With Remote",Digital,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Not Applicable
1123,Hyundai,Creta,1.6 Vtvt Sx Dual Tone,1287041.0,1591.0,1180.0,4.0,BS IV,55.0,Petrol,SUV,5.0,15.29,6,190.0,123PS@6400rpm,151Nm@4850rpm,Automatic,Digital,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,2,"Internal, With Remote",475.0,Yes,2 years /100000 Kms ,"Internal, With Remote",Digital,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Not Applicable
1124,Hyundai,Creta,1.4 Crdi S,1197919.0,1396.0,1180.0,4.0,BS IV,55.0,Diesel,SUV,5.0,21.38,6,190.0,90PS@4000rpm,220Nm@1500-2750rpm,Manual,Digital,Analog,Analog,5.0,Not Applicable,CD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,2,"Internal, With Remote",475.0,Yes,2 years /100000 Kms ,Internal,Digital,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors,Touch Sensitive,Not Applicable,Not Applicable,Yes,Not known,Not Applicable
1125,Hyundai,Creta,1.6 Crdi Sx,1366797.0,1582.0,1180.0,4.0,BS IV,55.0,Diesel,SUV,5.0,19.67,6,190.0,128ps@4000rpm,260Nm@1900-2750rpm,Manual,Digital,Analog,Analog,5.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,2,"Internal, With Remote",475.0,Yes,2 years /100000 Kms ,"Internal, With Remote",Digital,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Not Applicable
1126,Hyundai,Creta,1.6 Crdi Sx (O),1543564.0,1582.0,1180.0,4.0,BS IV,55.0,Diesel,SUV,5.0,19.67,6,190.0,128ps@4000rpm,260Nm@1900-2750rpm,Manual,Digital,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,2,"Internal, With Remote",475.0,Yes,2 years /100000 Kms ,"Internal, With Remote",Digital,Manual,Yes,"Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",6.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Not Applicable
1127,Hyundai,Creta,1.6 Crdi Sx At,1527395.0,1582.0,1180.0,4.0,BS IV,55.0,Diesel,SUV,5.0,17.01,6,190.0,128ps@4000rpm,260Nm@1900-2750rpm,Automatic,Digital,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,2,"Internal, With Remote",475.0,Yes,2 years /100000 Kms ,"Internal, With Remote",Digital,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Not Applicable
1128,Hyundai,Creta,1.6 Crdi Sx Dual Tone,1421208.0,1582.0,1180.0,4.0,BS IV,55.0,Diesel,SUV,5.0,19.67,6,190.0,128ps@4000rpm,260Nm@1900-2750rpm,Manual,Digital,Analog,Analog,5.0,Not Applicable,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,2,"Internal, With Remote",475.0,Yes,2 years /100000 Kms ,"Internal, With Remote",Digital,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Not Applicable
1129,Hyundai,Creta,1.6 Crdi S At,1336033.0,1582.0,1180.0,4.0,BS IV,55.0,Diesel,SUV,5.0,17.01,6,190.0,128ps@4000rpm,260Nm@1900-2750rpm,Automatic,Digital,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,2,"Internal, With Remote",475.0,Yes,2 years /100000 Kms ,Internal,Digital,Manual,Not Applicable,"Driver frontal airbag, Front passenger frontal airbag",2.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Not Applicable
1130,Hyundai,Creta,1.6 Vtvt Sx (O) Executive,1422937.0,1591.0,1180.0,4.0,BS IV,55.0,Petrol,SUV,5.0,15.29,6,190.0,121bhp@6400rpm,151Nm@4850rpm,Manual,Digital,Analog,Analog,5.0,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,3 years without mileage limit,Yes,2,"Internal, With Remote",475.0,Yes,2 years /100000 Kms ,"Internal, With Remote",Digital,Manual,Yes,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags",6.0,Rear sensors with camera,Touch Sensitive,Yes,Not Applicable,Yes,Not known,Not Applicable
